"","Year","Country","Populations","Emissions_Yearly_Total","Emissions_Capita","LAT","LONG","Global_Pop"
"1598","X1972","Spain",34553119,145013,4.19681360747781,40,-4,26424049439
"1599","X1972","Cote d'Ivoire",5909848,3014,0.509996196179665,8,-5,26424049439
"1600","X1972","Guyana",735823,1562,2.12279311736654,5,-59,26424049439
"1601","X1972","Chile",9925950,28189.33333,2.83996326128314,-30,-71,26424049439
"1602","X1972","Vanuatu",90831,62.33333333,0.686256160708715,-16,167,26424049439
"1603","X1972","Australia",13236895,157472.3333,11.8964706854087,-25,135,26424049439
"1604","X1972","Canada",22344104,381102.3333,17.0560579799187,60,-96,26424049439
"1605","X1972","Algeria",14600659,28347,1.9414877095616,28,3,26424049439
"1606","X1972","Swaziland",472236,381.3333333,0.807505851593977,-26.5,31.5,26424049439
"1607","X1972","Mozambique",9882427,3300,0.333926068970709,-18.25,35,26424049439
"1608","X1972","Togo",2225052,399.6666667,0.179621270274433,8,1.166667,26424049439
"1609","X1972","Maldives",123266,3.666666667,0.029745969421143,3.2,73,26424049439
"1610","X1972","Portugal",8820645,18348,2.08011999122513,39.5,-8,26424049439
"1611","X1972","Barbados",241345,502.3333333,2.08139109297202,13.166667,-59.533333,26424049439
"1612","X1972","Denmark",4987806,59594.33333,11.9480054623883,56,10,26424049439
"1613","X1972","Iceland",209722,1485,7.08080220482353,65,-18,26424049439
"1614","X1972","Afghanistan",12593688,1532.666667,0.121701178135163,33,66,26424049439
"1615","X1972","Cuba",9010586,20797.33333,2.30809997633154,22,-79.5,26424049439
"1616","X1972","Bermuda",52831,253,4.78885502829778,32.333333,-64.75,26424049439
"1617","X1972","Cyprus",628140,2405.333333,3.82929495547702,35,33,26424049439
"1618","X1972","Honduras",2841609,1536.333333,0.540656132963167,15,-86.5,26424049439
"1619","X1972","Israel",3033863,16932.66667,5.58122323475604,31.5,34.75,26424049439
"1620","X1972","Belgium",9696539,130823,13.4917211182258,50.833333,4,26424049439
"1621","X1972","Albania",2241623,5643,2.51737245736683,41,20,26424049439
"1622","X1972","Lebanon",2597588,5712.666667,2.19921968636545,33.833333,35.833333,26424049439
"1623","X1972","Sao Tome and Principe",76896,11,0.143050353724511,1,7,26424049439
"1624","X1972","Austria",7526469,56188,7.46538649132814,47.333333,13.333333,26424049439
"1625","X1972","Philippines",37545635,26440.33333,0.704218568505589,13,122,26424049439
"1626","X1972","United Arab Emirates",322868,23452,72.6364954098889,24,54,26424049439
"1627","X1972","Sri Lanka",13063663,3443,0.263555482103297,7,81,26424049439
"1628","X1972","Brazil",100828667,114352.3333,1.13412521196311,-10,-55,26424049439
"1629","X1972","United States",213250350,4564538,21.4045978287745,39.828175,-98.5795,26424049439
"1630","X1972","Seychelles",54087,44,0.813504169208867,-4.583333,55.666667,26424049439
"1631","X1972","Indonesia",124507744,43336.33333,0.348061348965839,-5,120,26424049439
"1632","X1972","Thailand",39109571,21835,0.558303234775958,15,100,26424049439
"1633","X1972","New Zealand",2930577,16195.66667,5.52644297237939,-42,174,26424049439
"1634","X1972","Vietnam",46994771,23056,0.490607774213859,16.166667,107.833333,26424049439
"1635","X1972","Jamaica",1924871,6288.333333,3.26688559042831,18.25,-77.5,26424049439
"1636","X1972","Kenya",12082989,3872,0.320450511044908,1,38,26424049439
"1637","X1972","Somalia",3673532,234.6666667,0.063880392675677,6,48,26424049439
"1638","X1972","Romania",20674980,132410.6667,6.40439152379672,46,25,26424049439
"1639","X1972","Cameroon",7210272,861.6666667,0.119505431510305,6,12,26424049439
"1640","X1972","Sudan",12436311,5379,0.432523760462407,16,30,26424049439
"1641","X1972","Bhutan",324815,3.666666667,0.011288477030515,27.5,90.5,26424049439
"1642","X1972","Paraguay",2606357,715,0.274329264947204,-22.993333,-57.996389,26424049439
"1643","X1972","Benin",2971515,388.6666667,0.130797477605419,9.5,2.25,26424049439
"1644","X1972","Zimbabwe",5573154,8224.333333,1.47570537855823,-19,29,26424049439
"1645","X1972","Qatar",129227,10783.66667,83.4474735671854,25.5,51.25,26424049439
"1646","X1972","Rwanda",3988895,66,0.016545935653859,-2,30,26424049439
"1647","X1972","Uruguay",2820734,6075.666667,2.15393109263995,-33,-56,26424049439
"1648","X1972","Belize",127389,157.6666667,1.23767881580566,17.25,-88.75,26424049439
"1649","X1972","Tunisia",5326668,4737.333333,0.889361479509016,34,9,26424049439
"1650","X1972","India",579871075,217829.3333,0.375651318198592,20,77,26424049439
"1651","X1972","Senegal",4370991,1455.666667,0.33302897824925,14,-14,26424049439
"1652","X1972","Norway",3934529,29425,7.47865881786613,62,10,26424049439
"1653","X1972","Equatorial Guinea",274893,88,0.320124557555121,2,10,26424049439
"1654","X1972","Greenland",48209,553.6666667,11.4847158552691,72,-40,26424049439
"1655","X1972","Germany",78549958,1042884.33333333,13.2767013488834,51.5,10.5,26424049439
"1656","X1972","Kuwait",870446,27632,31.7446458482203,29.5,47.75,26424049439
"1657","X1972","Colombia",22381887,31478.33333,1.40641999190387,4,-72,26424049439
"1658","X1972","Zambia",4426079,4066.333333,0.918721363385817,-15,30,26424049439
"1659","X1972","Mauritania",1201462,447.3333333,0.372324162839385,20,-12,26424049439
"1660","X1972","Burundi",3577187,73.33333333,0.020500279502674,-3.5,30,26424049439
"1661","X1972","Chad",3834574,121,0.031555004545485,15,19,26424049439
"1662","X1972","Angola",6179685,4506.333333,0.729217319868785,-12.5,18.5,26424049439
"1663","X1972","Bulgaria",8590839,66165,7.70180886872633,43,25,26424049439
"1664","X1972","Guinea-Bissau",628890,66,0.104946811048037,12,-15,26424049439
"1665","X1972","Bangladesh",68461849,3509,0.051254823690199,24,90,26424049439
"1666","X1972","China",857804035,931491,1.0859018671528,35,105,26424049439
"1667","X1972","Solomon Islands",172319,55,0.319175482680378,-8,159,26424049439
"1668","X1972","Sierra Leone",2688527,678.3333333,0.252306684416163,8.5,-11.5,26424049439
"1669","X1972","Hungary",10393745,69424.66667,6.6794660314128,47,20,26424049439
"1670","X1972","Cayman Islands",10581,55,5.19799640865703,19.5,-80.666667,26424049439
"1671","X1972","Gabon",551811,2739,4.96365603440308,-1,11.75,26424049439
"1672","X1972","Switzerland",6269871,42969.66667,6.85335737635857,47,8,26424049439
"1673","X1972","Panama",1595314,2801.333333,1.75597614847819,9,-80,26424049439
"1674","X1972","Guatemala",5752386,2709.666667,0.471050911163936,15.5,-90.25,26424049439
"1675","X1972","Fiji",542846,579.3333333,1.06721488844596,-18,178,26424049439
"1676","X1972","Grenada",93896,47.66666667,0.507653858169322,12.116667,-61.666667,26424049439
"1677","X1972","Turkey",37054168,53852.33333,1.45334077757011,39.059012,34.911546,26424049439
"1678","X1972","Libya",2169965,15231.33333,7.01916083131909,25,17,26424049439
"1679","X1972","Antigua and Barbuda",67419,374,5.5473976178822,17.05,-61.8,26424049439
"1680","X1972","Ethiopia",30642920,1408,0.045948623695131,8,38,26424049439
"1681","X1972","Suriname",372648,1745.333333,4.68359774729324,4,-56,26424049439
"1682","X1972","Argentina",24791983,90148.66667,3.63620234277616,-34,-64,26424049439
"1683","X1972","Japan",106619818,853295.6667,8.00316191373227,36,138,26424049439
"1684","X1972","Luxembourg",346805,13493.33333,38.9075513136585,49.75,6.166667,26424049439
"1685","X1972","Peru",13941958,18172,1.303403725646,-10,-76,26424049439
"1686","X1972","Papua New Guinea",2576020,1268.666667,0.492491000328672,-6,147,26424049439
"1687","X1972","Greece",8870711,31570,3.55890300112358,39,22,26424049439
"1688","X1972","Netherlands",13231426,157780.3333,11.9246658170732,52.5,5.75,26424049439
"1689","X1972","Mexico",55081201,132447.3333,2.40458325034222,23,-102,26424049439
"1690","X1972","Liberia",1521565,1507,0.990427618931824,6.5,-9.5,26424049439
"1691","X1972","Kiribati",45777,25.66666667,0.560689137922246,-5,-170,26424049439
"1692","X1972","Trinidad and Tobago",985548,8242.666667,8.36353649610842,11,-61,26424049439
"1693","X1972","Samoa",146330,36.66666667,0.250575183944965,-13.803096,-172.178309,26424049439
"1694","X1972","Mongolia",1359478,3281.666667,2.41391671411135,46,105,26424049439
"1695","X1972","French Polynesia",118303,216.3333333,1.82863776348303,-15,-140,26424049439
"1696","X1972","Comoros",249000,29.33333333,0.117804551539491,-12.166667,44.25,26424049439
"1697","X1972","Ghana",9167822,2423.666667,0.264366680184963,8,-2,26424049439
"1698","X1972","El Salvador",3937757,1679.333333,0.42646951889955,13.833333,-88.916667,26424049439
"1699","X1972","Pakistan",62751275,18927.33333,0.301624681463976,30,70,26424049439
"1700","X1972","Singapore",2152644,22238.33333,10.330706486225,1.366667,103.8,26424049439
"1701","X1972","Oman",787002,2090,2.65564763494883,21,57,26424049439
"1702","X1972","Niger",4640560,253,0.054519282155602,16,8,26424049439
"1703","X1972","Italy",54074032,328940.3333,6.08314788387397,42.833333,12.833333,26424049439
"1704","X1972","Costa Rica",1908913,1763.666667,0.923911496577721,10,-84,26424049439
"1705","X1972","Tonga",86347,22,0.254785921919696,-20,-175,26424049439
"1706","X1972","Nigeria",60191508,41422.33333,0.688175703013344,10,8,26424049439
"1707","X1972","Madagascar",6909376,1287,0.186268629757593,-20,47,26424049439
"1708","X1972","Nicaragua",2549185,1606,0.630005276196118,13,-85,26424049439
"1709","X1972","Poland",33084382,329923,9.97216753210019,52,20,26424049439
"1710","X1972","Mali",6249101,245.6666667,0.03931232135097,17,-4,26424049439
"1711","X1972","Haiti",4877645,392.3333333,0.080434991339742,19,-72.416667,26424049439
"1712","X1972","United Kingdom",55964697,648428,11.5863756038919,54,-4,26424049439
"1713","X1972","Jordan",1825322,1917.666667,1.05059089117792,31,36,26424049439
"1714","X1972","France",51572812,480685.3333,9.32051820896121,46,2,26424049439
"1715","X1972","Ireland",3039128,22051.33333,7.25580934180243,53,-8,26424049439
"1716","X1972","Malta",303123,839.6666667,2.77005264089715,35.916667,14.433333,26424049439
"1717","X1972","Finland",4644371,44157.66667,9.50778192927883,64,26,26424049439
"1718","X1972","Nepal",12472000,267.6666667,0.021461406884755,28,84,26424049439
"1719","X1972","Botswana",739683,22,0.029742470761123,-22,24,26424049439
"1720","X1972","New Caledonia",114294,1705,14.917668469036,-21.5,165.5,26424049439
"1721","X1972","Uganda",10012125,1382.333333,0.138065928395154,2,33,26424049439
"1722","X1972","Burkina Faso",6044303,161.3333333,0.02669180107836,13,-2,26424049439
"1723","X1972","Cambodia",7118136,117.3333333,0.016483716148909,13,105,26424049439
"1724","X1972","Morocco",16099392,8048.333333,0.499915359122465,32,-5,26424049439
"1725","X1972","Saudi Arabia",6311207,70337.66667,11.144883485309,25,45,26424049439
"1726","X1972","Mauritius",852981,689.3333333,0.808146175979692,-20.3,57.583333,26424049439
"1727","X1972","Djibouti",181622,190.6666667,1.0497994002195,11.5,42.5,26424049439
"1728","X1972","Sweden",8117863,84773.33333,10.4428139934529,62,15,26424049439
"1729","X1972","Iraq",10700247,29549.66667,2.76158734155078,33,44,26424049439
"1730","X1972","Bolivia",4426012,3571.333333,0.806896441612299,-17,-65,26424049439
"1731","X1972","South Africa",23736249,171710,7.23408319486369,-30,26,26424049439
"1732","X1972","Bahrain",228255,3681.333333,16.1281607558798,26,50.5,26424049439
"1733","X1972","Guinea",4228217,832.3333333,0.196852085248542,11,-10,26424049439
"1734","X1972","Tanzania",14504837,2167,0.149398438603619,-6,35,26424049439
"1735","X1972","Dominica",71737,25.66666667,0.35778840300914,15.5,-61.333333,26424049439
"1736","X1972","Malawi",4814073,546.3333333,0.113486715580203,-13.5,34,26424049439
"1737","X1972","Ecuador",6333049,4594.333333,0.725453621681016,-2,-77.5,26424049439
"1738","X1973","Cyprus",635261,2500.666667,3.93643977304866,35,33,26945523047
"1739","X1973","Denmark",5014503,59191,11.8039614294777,56,10,26945523047
"1740","X1973","Finland",4668510,49382.66667,10.5778217604046,64,26,26945523047
"1741","X1973","Senegal",4512774,1551,0.343691042361084,14,-14,26945523047
"1742","X1973","Sri Lanka",13311145,3589.666667,0.269673770863939,7,81,26945523047
"1743","X1973","Israel",3137027,19308.66667,6.15508462842898,31.5,34.75,26945523047
"1744","X1973","Brazil",103242395,132451,1.282912896393,-10,-55,26945523047
"1745","X1973","Mongolia",1400150,3479.666667,2.48520991798498,46,105,26945523047
"1746","X1973","Hungary",10434264,73062,7.00212300551337,47,20,26945523047
"1747","X1973","Seychelles",55357,47.66666667,0.861077490952665,-4.583333,55.666667,26945523047
"1748","X1973","Australia",13472175,170976.6667,12.6910960306459,-25,135,26945523047
"1749","X1973","Afghanistan",12915499,1639,0.126901794502868,33,66,26945523047
"1750","X1973","Spain",34949102,155353,4.4451213653501,40,-4,26945523047
"1751","X1973","Costa Rica",1953184,2046,1.04752035650507,10,-84,26945523047
"1752","X1973","Albania",2294578,5291,2.30587062196186,41,20,26945523047
"1753","X1973","Bhutan",337370,3.666666667,0.010868383871318,27.5,90.5,26945523047
"1754","X1973","Ecuador",6519792,5261.666667,0.80702983571664,-2,-77.5,26945523047
"1755","X1973","Philippines",38633697,31540.66667,0.816403013842208,13,122,26945523047
"1756","X1973","Bulgaria",8637941,68819.66667,7.96713784762673,43,25,26945523047
"1757","X1973","Bangladesh",68933357,4554,0.066063807105753,24,90,26945523047
"1758","X1973","Mali",6364760,267.6666667,0.042054479142445,17,-4,26945523047
"1759","X1973","Chile",10095485,27650.33333,2.73888112689319,-30,-71,26945523047
"1760","X1973","Guyana",739970,1804,2.43793667310837,5,-59,26945523047
"1761","X1973","Kiribati",46629,36.66666667,0.786348981678069,-5,-170,26945523047
"1762","X1973","Portugal",8939024,20001.66667,2.23756717362731,39.5,-8,26945523047
"1763","X1973","Belgium",9730978,138860.3333,14.2699257292878,50.833333,4,26945523047
"1764","X1973","Liberia",1565044,1481.333333,0.946512259932202,6.5,-9.5,26945523047
"1765","X1973","Austria",7550638,60159,7.96740619799281,47.333333,13.333333,26945523047
"1766","X1973","Bermuda",53347,425.3333333,7.97295692978674,32.333333,-64.75,26945523047
"1767","X1973","Colombia",22898136,33696.66667,1.47158994368217,4,-72,26945523047
"1768","X1973","Antigua and Barbuda",68182,330,4.83998709336775,17.05,-61.8,26945523047
"1769","X1973","Sao Tome and Principe",78435,14.66666667,0.186991351649986,1,7,26945523047
"1770","X1973","Suriname",369834,2108.333333,5.70075583459967,4,-56,26945523047
"1771","X1973","United Arab Emirates",383152,30627.66667,79.9360741080998,24,54,26945523047
"1772","X1973","Mauritania",1237242,469.3333333,0.379338345556757,20,-12,26945523047
"1773","X1973","Nigeria",61720304,49573.33333,0.803193278719647,10,8,26945523047
"1774","X1973","Iceland",212673,1752.666667,8.24113388472757,65,-18,26945523047
"1775","X1973","Maldives",127491,3.666666667,0.02876020006641,3.2,73,26945523047
"1776","X1973","French Polynesia",122041,209,1.71253922861989,-15,-140,26945523047
"1777","X1973","Mauritius",865777,678.3333333,0.783496597083699,-20.3,57.583333,26945523047
"1778","X1973","Uruguay",2821367,5775,2.04688011166218,-33,-56,26945523047
"1779","X1973","New Caledonia",119408,2599.666667,21.7712939389879,-21.5,165.5,26945523047
"1780","X1973","Norway",3961021,30521.33333,7.7054207320116,62,10,26945523047
"1781","X1973","Cameroon",7407756,898.3333333,0.121269293067068,6,12,26945523047
"1782","X1973","Singapore",2191970,21219,9.68033321623927,1.366667,103.8,26945523047
"1783","X1973","Sudan",12814718,5426.666667,0.423471407382251,16,30,26945523047
"1784","X1973","Sweden",8144217,87358.33333,10.7264250612838,62,15,26945523047
"1785","X1973","China",878305091,968454.6667,1.10264038337005,35,105,26945523047
"1786","X1973","Guinea",4252351,803,0.188836716442269,11,-10,26945523047
"1787","X1973","Togo",2278418,403.3333333,0.177023414199385,8,1.166667,26945523047
"1788","X1973","Switzerland",6311231,46258.66667,7.32957907366513,47,8,26945523047
"1789","X1973","United States",215164616,4769761.333,22.1679634040447,39.828175,-98.5795,26945523047
"1790","X1973","Saudi Arabia",6622572,95128,14.3642077428528,25,45,26945523047
"1791","X1973","Bahrain",238468,5522,23.1561467366691,26,50.5,26945523047
"1792","X1973","Tanzania",14982938,3186.333333,0.212664120570567,-6,35,26945523047
"1793","X1973","Swaziland",486560,370.3333333,0.761125726186561,-26.5,31.5,26945523047
"1794","X1973","Thailand",40219377,24453,0.607990521583664,15,100,26945523047
"1795","X1973","Cuba",9160532,22396,2.44483617327029,22,-79.5,26945523047
"1796","X1973","Nepal",12763547,421.6666667,0.033036793507844,28,84,26945523047
"1797","X1973","Cayman Islands",11253,58.66666667,5.21342456826328,19.5,-80.666667,26945523047
"1798","X1973","Vanuatu",93768,55,0.586554048289395,-16,167,26945523047
"1799","X1973","South Africa",24384286,173517.6667,7.11596257797611,-30,26,26945523047
"1800","X1973","Papua New Guinea",2652505,1345.666667,0.50731918193054,-6,147,26945523047
"1801","X1973","Mexico",56771626,144279.6667,2.54140451546459,23,-102,26945523047
"1802","X1973","Jordan",1887681,2203.666667,1.16739357267815,31,36,26945523047
"1803","X1973","Poland",33373543,336097.6667,10.0707817167229,52,20,26945523047
